Medidor	Planta	Folha	AE	AD	FAtot	FArel	FAtot_abs	FArel_abs	Atot
Pavel	55	9	9.302	8.652	-0.65	-0.0362036315	0.65	0.0362036315	17.954
Pavel	55	8	8.849	9.587	0.738	0.0400303754	0.738	0.0400303754	18.436
Pavel	55	5	18.444	17.543	-0.901	-0.0250368189	0.901	0.0250368189	35.987
Pavel	55	13	22.132	21.033	-1.099	-0.0254604425	1.099	0.0254604425	43.165
Pavel	55	7	12.931	11.736	-1.195	-0.0484452913	1.195	0.0484452913	24.667
Pavel	55	15	16.508	17.868	1.36	0.0395624855	1.36	0.0395624855	34.376
Pavel	55	4	19.409	20.962	1.553	0.0384682074	1.553	0.0384682074	40.371
Pavel	55	3	11.189	12.747	1.558	0.0650902406	1.558	0.0650902406	23.936
Pavel	55	2	15.14	16.826	1.686	0.05274354	1.686	0.05274354	31.966
Pavel	55	14	16.379	18.538	2.159	0.0618323453	2.159	0.0618323453	34.917
Pavel	55	10	19.141	21.371	2.23	0.0550454186	2.23	0.0550454186	40.512
Pavel	55	1	19.202	16.698	-2.504	-0.0697493036	2.504	0.0697493036	35.9
Pavel	56	14	24.59	24.839	0.249	0.0050375286	0.249	0.0050375286	49.429
Pavel	56	9	22.333	22.802	0.469	0.0103910491	0.469	0.0103910491	45.135
Pavel	56	6	15.101	14.269	-0.832	-0.0283282261	0.832	0.0283282261	29.37
Pavel	56	4	24.521	23.667	-0.854	-0.0177222545	0.854	0.0177222545	48.188
Pavel	56	2	10.632	9.132	-1.5	-0.0758955677	1.5	0.0758955677	19.764
Pavel	56	3	11.487	12.992	1.505	0.0614812697	1.505	0.0614812697	24.479
Pavel	56	11	28.086	26.472	-1.614	-0.0295831959	1.614	0.0295831959	54.558
Pavel	56	5	22.967	24.726	1.759	0.0368817227	1.759	0.0368817227	47.693
Pavel	56	1	12.342	14.224	1.882	0.0708424302	1.882	0.0708424302	26.566
Pavel	56	12	12.426	14.34	1.914	0.0715086304	1.914	0.0715086304	26.766
Pavel	56	8	20.18	18.264	-1.916	-0.0498387265	1.916	0.0498387265	38.444
Pavel	56	7	16.113	18.097	1.984	0.0579947384	1.984	0.0579947384	34.21
Pavel	56	13	18.654	20.894	2.24	0.0566400324	2.24	0.0566400324	39.548
Pavel	56	15	16.507	19.061	2.554	0.0718061179	2.554	0.0718061179	35.568
Pavel	56	10	31.999	38.38	6.381	0.0906662499	6.381	0.0906662499	70.379
Pavel	57	3	7.14	7.16	0.02	0.0013986014	0.02	0.0013986014	14.3
Pavel	57	1	5.22	5.398	0.178	0.0167639857	0.178	0.0167639857	10.618
Pavel	57	10	10.93	10.647	-0.283	-0.0131158178	0.283	0.0131158178	21.577
Pavel	57	5	12.946	12.358	-0.588	-0.0232374328	0.588	0.0232374328	25.304
Pavel	57	9	6.725	7.321	0.596	0.0424320091	0.596	0.0424320091	14.046
Pavel	57	8	9.514	10.256	0.742	0.0375316136	0.742	0.0375316136	19.77
Pavel	57	15	9.647	8.821	-0.826	-0.0447260126	0.826	0.0447260126	18.468
Pavel	57	4	5.842	6.728	0.886	0.0704852824	0.886	0.0704852824	12.57
Pavel	57	12	8.789	9.704	0.915	0.0494781809	0.915	0.0494781809	18.493
Pavel	57	2	7.598	8.532	0.934	0.0579045257	0.934	0.0579045257	16.13
Pavel	57	6	8.746	9.699	0.953	0.0516671185	0.953	0.0516671185	18.445
Pavel	57	11	10.686	9.69	-0.996	-0.0488810365	0.996	0.0488810365	20.376
Pavel	57	7	7.735	6.456	-1.279	-0.0901275456	1.279	0.0901275456	14.191
Pavel	57	14	12.668	11.008	-1.66	-0.0701131948	1.66	0.0701131948	23.676
Pavel	57	13	13.007	15.393	2.386	0.0840140845	2.386	0.0840140845	28.4
Pavel	58	9	7.446	7.45	0.004	0.0002685285	0.004	0.0002685285	14.896
Pavel	58	10	14.043	14.036	-0.007	-0.0002492966	0.007	0.0002492966	28.079
Pavel	58	3	7.053	6.895	-0.158	-0.0113277889	0.158	0.0113277889	13.948
Pavel	58	2	8.496	8.31	-0.186	-0.0110674759	0.186	0.0110674759	16.806
Pavel	58	7	9.604	9.373	-0.231	-0.01217263	0.231	0.01217263	18.977
Pavel	58	6	11.755	11.48	-0.275	-0.0118355929	0.275	0.0118355929	23.235
Pavel	58	8	8.234	7.941	-0.293	-0.018114374	0.293	0.018114374	16.175
Pavel	58	5	4.318	3.919	-0.399	-0.048439966	0.399	0.048439966	8.237
Pavel	58	12	11.235	10.624	-0.611	-0.0279518734	0.611	0.0279518734	21.859
Pavel	58	15	13.102	13.738	0.636	0.0236959762	0.636	0.0236959762	26.84
Pavel	58	13	12.397	13.284	0.887	0.0345391535	0.887	0.0345391535	25.681
Pavel	58	11	13.387	12.407	-0.98	-0.0379933318	0.98	0.0379933318	25.794
Pavel	58	14	9.633	10.958	1.325	0.0643485018	1.325	0.0643485018	20.591
Pavel	58	4	4.841	6.197	1.356	0.1228483421	1.356	0.1228483421	11.038
Pavel	58	1	12.724	11.341	-1.383	-0.0574693538	1.383	0.0574693538	24.065
Pavel	59	4	4.093	4.019	-0.074	-0.009122288	0.074	0.009122288	8.112
Pavel	59	3	4.213	4.132	-0.081	-0.009706411	0.081	0.009706411	8.345
Pavel	59	7	6.412	6.15	-0.262	-0.0208565515	0.262	0.0208565515	12.562
Pavel	59	2	6.248	5.849	-0.399	-0.0329833843	0.399	0.0329833843	12.097
Pavel	59	13	10.517	10.082	-0.435	-0.02111753	0.435	0.02111753	20.599
Pavel	59	8	7.85	8.338	0.488	0.030145787	0.488	0.030145787	16.188
Pavel	59	11	4.847	4.242	-0.605	-0.0665639784	0.605	0.0665639784	9.089
Pavel	59	12	10.06	10.869	0.809	0.0386544985	0.809	0.0386544985	20.929
Pavel	59	1	6.144	7.102	0.958	0.0723237204	0.958	0.0723237204	13.246
Pavel	59	14	8.541	9.556	1.015	0.0560866442	1.015	0.0560866442	18.097
Pavel	59	6	6.334	7.553	1.219	0.0877799381	1.219	0.0877799381	13.887
Pavel	59	5	6.975	8.338	1.363	0.0890093385	1.363	0.0890093385	15.313
Pavel	59	15	4.544	6.305	1.761	0.1623191078	1.761	0.1623191078	10.849
Pavel	59	10	6.465	8.488	2.023	0.1352905771	2.023	0.1352905771	14.953
Pavel	59	9	5.545	8.469	2.924	0.2086484944	2.924	0.2086484944	14.014
Pavel	60	6	5.29	5.326	0.036	0.0033911078	0.036	0.0033911078	10.616
Pavel	60	9	5.746	5.861	0.115	0.0099078143	0.115	0.0099078143	11.607
Pavel	60	1	4.539	4.691	0.152	0.016468039	0.152	0.016468039	9.23
Pavel	60	11	4.946	4.589	-0.357	-0.0374410068	0.357	0.0374410068	9.535
Pavel	60	4	3.977	4.39	0.413	0.0493605832	0.413	0.0493605832	8.367
Pavel	60	15	6.837	6.376	-0.461	-0.0348898812	0.461	0.0348898812	13.213
Pavel	60	3	3.316	4.103	0.787	0.1060789864	0.787	0.1060789864	7.419
Pavel	60	12	4.86	3.909	-0.951	-0.1084502224	0.951	0.1084502224	8.769
Pavel	60	2	5.142	6.197	1.055	0.0930417144	1.055	0.0930417144	11.339
Pavel	60	5	8.663	7.528	-1.135	-0.0701006732	1.135	0.0701006732	16.191
Pavel	60	10	4.426	5.65	1.224	0.1214767765	1.224	0.1214767765	10.076
Pavel	60	8	2.815	4.05	1.235	0.1798980335	1.235	0.1798980335	6.865
Pavel	60	13	12.524	14.339	1.815	0.0675650523	1.815	0.0675650523	26.863
Pavel	60	7	3.936	5.782	1.846	0.1899567812	1.846	0.1899567812	9.718
Pavel	60	14	6.793	9.213	2.42	0.1511933025	2.42	0.1511933025	16.006
Pavel	61	11	16.979	17.128	0.149	0.0043686047	0.149	0.0043686047	34.107
Pavel	61	12	18.739	18.928	0.189	0.0050176547	0.189	0.0050176547	37.667
Pavel	61	10	22.486	22.291	-0.195	-0.0043549144	0.195	0.0043549144	44.777
Pavel	61	15	14.254	13.431	-0.823	-0.0297272891	0.823	0.0297272891	27.685
Pavel	61	2	25.644	24.603	-1.041	-0.0207176548	1.041	0.0207176548	50.247
Pavel	61	3	32.384	33.682	1.298	0.0196470196	1.298	0.0196470196	66.066
Pavel	61	7	19.11	17.594	-1.516	-0.0413034002	1.516	0.0413034002	36.704
Pavel	61	6	11.364	12.956	1.592	0.0654605263	1.592	0.0654605263	24.32
Pavel	61	5	13.743	16.068	2.325	0.0779913455	2.325	0.0779913455	29.811
Pavel	61	8	20.872	23.481	2.609	0.0588235294	2.609	0.0588235294	44.353
Pavel	61	13	30.224	27.448	-2.776	-0.0481342766	2.776	0.0481342766	57.672
Pavel	61	9	18.751	22.566	3.815	0.0923348743	3.815	0.0923348743	41.317
Pavel	61	1	25.235	29.822	4.587	0.0833136568	4.587	0.0833136568	55.057
Pavel	61	14	15.399	20.292	4.893	0.1370933849	4.893	0.1370933849	35.691
Pavel	61	4	23.938	29.474	5.536	0.1036471205	5.536	0.1036471205	53.412
Pavel	62	12	16.008	15.941	-0.067	-0.0020970922	0.067	0.0020970922	31.949
Pavel	62	6	10.401	10.48	0.079	0.0037833437	0.079	0.0037833437	20.881
Pavel	62	11	18.226	18.093	-0.133	-0.0036619951	0.133	0.0036619951	36.319
Pavel	62	9	16.126	15.909	-0.217	-0.0067738411	0.217	0.0067738411	32.035
Pavel	62	5	15.386	14.758	-0.628	-0.0208333333	0.628	0.0208333333	30.144
Pavel	62	4	23.4	22.686	-0.714	-0.0154927744	0.714	0.0154927744	46.086
Pavel	62	2	21.646	20.381	-1.265	-0.0300996978	1.265	0.0300996978	42.027
Pavel	62	7	8.365	9.669	1.304	0.0723078629	1.304	0.0723078629	18.034
Pavel	62	10	19.818	18.269	-1.549	-0.0406700449	1.549	0.0406700449	38.087
Pavel	62	15	13.682	15.336	1.654	0.056999104	1.654	0.056999104	29.018
Pavel	62	14	17.941	19.91	1.969	0.0520197617	1.969	0.0520197617	37.851
Pavel	62	8	18.799	16.384	-2.415	-0.0686411051	2.415	0.0686411051	35.183
Pavel	62	13	16.439	19.626	3.187	0.088368224	3.187	0.088368224	36.065
Pavel	62	1	29.692	26.068	-3.624	-0.0649928264	3.624	0.0649928264	55.76
Pavel	62	3	25.974	21.672	-4.302	-0.0902908954	4.302	0.0902908954	47.646
Pavel	63	5	22.551	22.798	0.247	0.0054466471	0.247	0.0054466471	45.349
Pavel	63	11	9.622	10.007	0.385	0.0196138367	0.385	0.0196138367	19.629
Pavel	63	3	15.174	14.087	-1.087	-0.0371484228	1.087	0.0371484228	29.261
Pavel	63	2	15.258	16.41	1.152	0.0363774157	1.152	0.0363774157	31.668
Pavel	63	15	24.958	26.134	1.176	0.0230173021	1.176	0.0230173021	51.092
Pavel	63	6	20.536	19.34	-1.196	-0.0299929782	1.196	0.0299929782	39.876
Pavel	63	10	18.771	17.439	-1.332	-0.0367854184	1.332	0.0367854184	36.21
Pavel	63	7	13.049	11.557	-1.492	-0.0606356173	1.492	0.0606356173	24.606
Pavel	63	8	11.151	9.625	-1.526	-0.0734501348	1.526	0.0734501348	20.776
Pavel	63	4	23.505	20.894	-2.611	-0.0588076308	2.611	0.0588076308	44.399
Pavel	63	13	25.669	28.287	2.618	0.0485210171	2.618	0.0485210171	53.956
Pavel	63	12	27.871	30.952	3.081	0.0523774714	3.081	0.0523774714	58.823
Pavel	63	14	25.779	21.995	-3.784	-0.0792062628	3.784	0.0792062628	47.774
Pavel	63	1	24.064	19.309	-4.755	-0.1096304152	4.755	0.1096304152	43.373
Pavel	63	9	14.647	20.443	5.796	0.1651752636	5.796	0.1651752636	35.09
Pavel	64	11	13.458	13.512	0.054	0.0020022247	0.054	0.0020022247	26.97
Pavel	64	1	6.947	6.863	-0.084	-0.0060825489	0.084	0.0060825489	13.81
Pavel	64	7	14.847	14.706	-0.141	-0.0047710892	0.141	0.0047710892	29.553
Pavel	64	13	16.942	17.219	0.277	0.0081086619	0.277	0.0081086619	34.161
Pavel	64	6	6.704	6.294	-0.41	-0.0315433144	0.41	0.0315433144	12.998
Pavel	64	12	10.241	10.792	0.551	0.0261969286	0.551	0.0261969286	21.033
Pavel	64	2	4.462	5.059	0.597	0.0627034975	0.597	0.0627034975	9.521
Pavel	64	4	7.266	8.037	0.771	0.050382278	0.771	0.050382278	15.303
Pavel	64	10	18.521	19.395	0.874	0.0230509547	0.874	0.0230509547	37.916
Pavel	64	8	12.279	13.539	1.26	0.0488031606	1.26	0.0488031606	25.818
Pavel	64	3	8.883	7.6	-1.283	-0.0778377723	1.283	0.0778377723	16.483
Pavel	64	9	9.999	8.593	-1.406	-0.0756239243	1.406	0.0756239243	18.592
Pavel	64	15	12.233	10.767	-1.466	-0.0637391304	1.466	0.0637391304	23
Pavel	64	5	6.223	7.815	1.592	0.1134064682	1.592	0.1134064682	14.038
Pavel	64	14	15.361	19.023	3.662	0.1065030247	3.662	0.1065030247	34.384
Pavel	65	7	6.783	6.738	-0.045	-0.0033281562	0.045	0.0033281562	13.521
Pavel	65	3	10.339	10.633	0.294	0.0140186916	0.294	0.0140186916	20.972
Pavel	65	14	23.934	24.268	0.334	0.0069291731	0.334	0.0069291731	48.202
Pavel	65	15	24.461	24.059	-0.402	-0.0082852432	0.402	0.0082852432	48.52
Pavel	65	2	17.918	17.306	-0.612	-0.0173745174	0.612	0.0173745174	35.224
Pavel	65	1	17.397	18.065	0.668	0.018837065	0.668	0.018837065	35.462
Pavel	65	11	6.695	7.503	0.808	0.0569094239	0.808	0.0569094239	14.198
Pavel	65	9	13.767	12.784	-0.983	-0.0370230876	0.983	0.0370230876	26.551
Pavel	65	10	9.404	10.463	1.059	0.0533044748	1.059	0.0533044748	19.867
Pavel	65	4	26.75	25.573	-1.177	-0.0224948875	1.177	0.0224948875	52.323
Pavel	65	8	4.451	5.947	1.496	0.1438738219	1.496	0.1438738219	10.398
Pavel	65	6	10.275	12.029	1.754	0.0786406026	1.754	0.0786406026	22.304
Pavel	65	5	17.525	21.665	4.14	0.1056391937	4.14	0.1056391937	39.19
Pavel	65	13	25.975	21.738	-4.237	-0.0888017941	4.237	0.0888017941	47.713
Pavel	65	12	21.851	26.9	5.049	0.1035671063	5.049	0.1035671063	48.751
Pavel	66	2	14.738	14.773	0.035	0.0011859984	0.035	0.0011859984	29.511
Pavel	66	8	21.45	21.716	0.266	0.0061622573	0.266	0.0061622573	43.166
Pavel	66	6	7.241	7.72	0.479	0.0320165764	0.479	0.0320165764	14.961
Pavel	66	1	17.167	16.314	-0.853	-0.0254771363	0.853	0.0254771363	33.481
Pavel	66	4	21.687	22.587	0.9	0.0203279577	0.9	0.0203279577	44.274
Pavel	66	3	13.643	14.693	1.05	0.037055336	1.05	0.037055336	28.336
Pavel	66	12	31.038	32.349	1.311	0.0206824743	1.311	0.0206824743	63.387
Pavel	66	14	29.434	30.887	1.453	0.024087797	1.453	0.024087797	60.321
Pavel	66	15	29.046	27.46	-1.586	-0.0280678158	1.586	0.0280678158	56.506
Pavel	66	11	27.94	30.069	2.129	0.0367012015	2.129	0.0367012015	58.009
Pavel	66	13	25.507	28.423	2.916	0.0540700909	2.916	0.0540700909	53.93
Pavel	66	9	19.147	22.204	3.057	0.0739280791	3.057	0.0739280791	41.351
Pavel	66	5	29.667	26.135	-3.532	-0.0632952224	3.532	0.0632952224	55.802
Pavel	66	10	33.413	26.133	-7.28	-0.1222584221	7.28	0.1222584221	59.546
Pavel	66	7	27.856	17.213	-10.643	-0.236149016	10.643	0.236149016	45.069
Pavel	67	6	15.907	15.78	-0.127	-0.0040079528	0.127	0.0040079528	31.687
Pavel	67	9	18.419	18.256	-0.163	-0.0044444444	0.163	0.0044444444	36.675
Pavel	67	12	21.686	21.491	-0.195	-0.0045162934	0.195	0.0045162934	43.177
Pavel	67	8	10.448	10.841	0.393	0.0184602377	0.393	0.0184602377	21.289
Pavel	67	14	28.971	28.531	-0.44	-0.0076519078	0.44	0.0076519078	57.502
Pavel	67	15	23.465	22.696	-0.769	-0.0166590845	0.769	0.0166590845	46.161
Pavel	67	7	11.926	12.92	0.994	0.0400064397	0.994	0.0400064397	24.846
Pavel	67	13	15.196	16.329	1.133	0.0359397304	1.133	0.0359397304	31.525
Pavel	67	4	18.418	17.264	-1.154	-0.0323412365	1.154	0.0323412365	35.682
Pavel	67	10	19.754	18.24	-1.514	-0.0398483971	1.514	0.0398483971	37.994
Pavel	67	2	18.78	17.202	-1.578	-0.043855261	1.578	0.043855261	35.982
Pavel	67	11	26.355	28.009	1.654	0.0304245457	1.654	0.0304245457	54.364
Pavel	67	3	20.987	22.9	1.913	0.0435892178	1.913	0.0435892178	43.887
Pavel	67	1	19.055	16.465	-2.59	-0.0729166667	2.59	0.0729166667	35.52
Pavel	67	5	21.199	18.106	-3.093	-0.0786922783	3.093	0.0786922783	39.305
Pavel	68	1	14.984	14.928	-0.056	-0.0018721583	0.056	0.0018721583	29.912
Pavel	68	3	15.178	15.875	0.697	0.0224454964	0.697	0.0224454964	31.053
Pavel	68	10	25.258	24.372	-0.886	-0.0178521056	0.886	0.0178521056	49.63
Pavel	68	11	20.546	21.509	0.963	0.0228985852	0.963	0.0228985852	42.055
Pavel	68	12	24.384	25.374	0.99	0.0198962981	0.99	0.0198962981	49.758
Pavel	68	2	15.631	16.696	1.065	0.0329445974	1.065	0.0329445974	32.327
Pavel	68	13	22.757	23.964	1.207	0.0258342073	1.207	0.0258342073	46.721
Pavel	68	7	22.463	24.07	1.607	0.0345346313	1.607	0.0345346313	46.533
Pavel	68	15	32.442	34.24	1.798	0.0269637983	1.798	0.0269637983	66.682
Pavel	68	6	22.114	25.047	2.933	0.0621912173	2.933	0.0621912173	47.161
Pavel	68	4	32.021	35.554	3.533	0.0522826489	3.533	0.0522826489	67.575
Pavel	68	8	29.289	25.657	-3.632	-0.0661012631	3.632	0.0661012631	54.946
Pavel	68	14	36.756	40.609	3.853	0.0498028824	3.853	0.0498028824	77.365
Pavel	68	9	27.591	31.458	3.867	0.0654879846	3.867	0.0654879846	59.049
Pavel	68	5	26.342	32.937	6.595	0.1112535637	6.595	0.1112535637	59.279
Pavel	69	15	24.571	24.817	0.246	0.004980967	0.246	0.004980967	49.388
Pavel	69	5	20.123	20.521	0.398	0.0097923433	0.398	0.0097923433	40.644
Pavel	69	12	18.103	17.426	-0.677	-0.0190548566	0.677	0.0190548566	35.529
Pavel	69	6	16.982	16.089	-0.893	-0.0270025098	0.893	0.0270025098	33.071
Pavel	69	8	18.997	20.051	1.054	0.0269924196	1.054	0.0269924196	39.048
Pavel	69	9	16.038	17.898	1.86	0.0548090523	1.86	0.0548090523	33.936
Pavel	69	13	8.213	10.353	2.14	0.1152644619	2.14	0.1152644619	18.566
Pavel	69	3	10.526	13.219	2.693	0.1134133502	2.693	0.1134133502	23.745
Pavel	69	11	24.543	27.799	3.256	0.0622062588	3.256	0.0622062588	52.342
Pavel	69	2	18.91	22.18	3.27	0.0795814067	3.27	0.0795814067	41.09
Pavel	69	7	14.885	18.94	4.055	0.1198817443	4.055	0.1198817443	33.825
Pavel	69	1	21.016	16.911	-4.105	-0.1082342395	4.105	0.1082342395	37.927
Pavel	69	14	30.648	34.854	4.206	0.0642117798	4.206	0.0642117798	65.502
Pavel	69	4	27.476	31.718	4.242	0.0716626685	4.242	0.0716626685	59.194
Pavel	69	10	13.916	18.697	4.781	0.1465979824	4.781	0.1465979824	32.613
Pavel	70	8	11.185	10.839	-0.346	-0.0157101344	0.346	0.0157101344	22.024
Pavel	70	13	34.847	34.384	-0.463	-0.0066877555	0.463	0.0066877555	69.231
Pavel	70	2	18.642	18.047	-0.595	-0.0162173949	0.595	0.0162173949	36.689
Pavel	70	4	27.274	27.927	0.653	0.0118294958	0.653	0.0118294958	55.201
Pavel	70	12	23.669	24.629	0.96	0.0198765994	0.96	0.0198765994	48.298
Pavel	70	7	22.475	20.971	-1.504	-0.0346176863	1.504	0.0346176863	43.446
Pavel	70	15	31.648	33.168	1.52	0.0234509998	1.52	0.0234509998	64.816
Pavel	70	6	27.2	28.772	1.572	0.0280854713	1.572	0.0280854713	55.972
Pavel	70	10	34.298	32.265	-2.033	-0.0305424936	2.033	0.0305424936	66.563
Pavel	70	11	19.937	17.748	-2.189	-0.0580867719	2.189	0.0580867719	37.685
Pavel	70	3	18.668	16.385	-2.283	-0.0651299461	2.283	0.0651299461	35.053
Pavel	70	1	21.088	18.659	-2.429	-0.0611115304	2.429	0.0611115304	39.747
Pavel	70	5	29.475	32.314	2.839	0.0459466895	2.839	0.0459466895	61.789
Pavel	70	9	25.436	29.261	3.825	0.0699307092	3.825	0.0699307092	54.697
Pavel	70	14	39.906	35.93	-3.976	-0.0524289256	3.976	0.0524289256	75.836
Pavel	71	15	27.402	27.411	0.009	0.0001641946	0.009	0.0001641946	54.813
Pavel	71	8	10.978	11.92	0.942	0.0411389641	0.942	0.0411389641	22.898
Pavel	71	9	11.955	10.96	-0.995	-0.0434213397	0.995	0.0434213397	22.915
Pavel	71	3	10.37	11.564	1.194	0.0544360354	1.194	0.0544360354	21.934
Pavel	71	6	17.722	16.503	-1.219	-0.0356172389	1.219	0.0356172389	34.225
Pavel	71	13	35.436	33.644	-1.792	-0.025940938	1.792	0.025940938	69.08
Pavel	71	4	21.35	23.418	2.068	0.0461937098	2.068	0.0461937098	44.768
Pavel	71	7	17.738	15.573	-2.165	-0.0649935457	2.165	0.0649935457	33.311
Pavel	71	2	21.713	24.103	2.39	0.0521651825	2.39	0.0521651825	45.816
Pavel	71	11	33.822	30.922	-2.9	-0.0447917954	2.9	0.0447917954	64.744
Pavel	71	10	31.739	34.869	3.13	0.0469913524	3.13	0.0469913524	66.608
Pavel	71	14	39.297	43.228	3.931	0.0476340503	3.931	0.0476340503	82.525
Pavel	71	5	22.384	27.046	4.662	0.0943151932	4.662	0.0943151932	49.43
Pavel	71	1	21.404	26.152	4.748	0.0998401884	4.748	0.0998401884	47.556
Pavel	71	12	31.926	26.797	-5.129	-0.0873422679	5.129	0.0873422679	58.723
Pavel	72	4	14.639	14.877	0.238	0.0080634232	0.238	0.0080634232	29.516
Pavel	72	8	12.076	11.724	-0.352	-0.014789916	0.352	0.014789916	23.8
Pavel	72	7	13.985	15.061	1.076	0.0370446877	1.076	0.0370446877	29.046
Pavel	72	9	18.851	20.122	1.271	0.0326123214	1.271	0.0326123214	38.973
Pavel	72	11	18.291	16.976	-1.315	-0.0372869822	1.315	0.0372869822	35.267
Pavel	72	1	14.522	16.428	1.906	0.0615831987	1.906	0.0615831987	30.95
Pavel	72	2	15.192	13.017	-2.175	-0.0771030522	2.175	0.0771030522	28.209
Pavel	72	3	13.98	11.659	-2.321	-0.0905261516	2.321	0.0905261516	25.639
Pavel	72	10	16.328	19.983	3.655	0.1006582027	3.655	0.1006582027	36.311
Pavel	72	6	14.321	18.247	3.926	0.120547777	3.926	0.120547777	32.568
Pavel	72	5	16.069	23.219	7.15	0.1819894115	7.15	0.1819894115	39.288
Pavel	73	2	9.483	9.409	-0.074	-0.0039170019	0.074	0.0039170019	18.892
Pavel	73	4	7.438	7.603	0.165	0.0109700153	0.165	0.0109700153	15.041
Pavel	73	10	10.267	9.747	-0.52	-0.0259818127	0.52	0.0259818127	20.014
Pavel	73	14	7.072	7.641	0.569	0.0386732821	0.569	0.0386732821	14.713
Pavel	73	9	10.541	11.207	0.666	0.0306235056	0.666	0.0306235056	21.748
Pavel	73	13	7.802	8.474	0.672	0.0412877857	0.672	0.0412877857	16.276
Pavel	73	5	13.333	14.264	0.931	0.033735551	0.931	0.033735551	27.597
Pavel	73	6	17.755	18.823	1.068	0.0291978785	1.068	0.0291978785	36.578
Pavel	73	3	8.943	10.115	1.172	0.0614964844	1.172	0.0614964844	19.058
Pavel	73	8	13.561	14.745	1.184	0.0418285876	1.184	0.0418285876	28.306
Pavel	73	11	7.268	8.495	1.227	0.0778405126	1.227	0.0778405126	15.763
Pavel	73	1	12.244	13.715	1.471	0.0566662814	1.471	0.0566662814	25.959
Pavel	73	15	9.862	11.879	2.017	0.0927740214	2.017	0.0927740214	21.741
Pavel	73	12	13.847	11.137	-2.71	-0.1084694204	2.71	0.1084694204	24.984
Pavel	73	7	18.943	24.65	5.707	0.130915514	5.707	0.130915514	43.593
Pavel	74	3	13.745	14.085	0.34	0.012217032	0.34	0.012217032	27.83
Pavel	74	1	18.056	18.642	0.586	0.0159681727	0.586	0.0159681727	36.698
Pavel	74	10	21.351	22.022	0.671	0.015470454	0.671	0.015470454	43.373
Pavel	74	8	18.325	19.036	0.711	0.0190305399	0.711	0.0190305399	37.361
Pavel	74	11	22.349	21.463	-0.886	-0.02022277	0.886	0.02022277	43.812
Pavel	74	7	13.759	12.615	-1.144	-0.0433760522	1.144	0.0433760522	26.374
Pavel	74	9	15.305	16.45	1.145	0.0360573138	1.145	0.0360573138	31.755
Pavel	74	13	20.305	21.585	1.28	0.0305562187	1.28	0.0305562187	41.89
Pavel	74	12	15.554	14.09	-1.464	-0.0493860478	1.464	0.0493860478	29.644
Pavel	74	6	13.71	15.311	1.601	0.0551669481	1.601	0.0551669481	29.021
Pavel	74	4	31.57	28.476	-3.094	-0.0515271625	3.094	0.0515271625	60.046
Pavel	74	5	29.235	26.099	-3.136	-0.056674016	3.136	0.056674016	55.334
Pavel	74	15	17.294	20.889	3.595	0.0941518477	3.595	0.0941518477	38.183
Pavel	74	2	11.37	15.73	4.36	0.1608856089	4.36	0.1608856089	27.1
Pavel	74	14	16.74	21.232	4.492	0.118297693	4.492	0.118297693	37.972
Pavel	75	7	22.421	22.3	-0.121	-0.002705664	0.121	0.002705664	44.721
Pavel	75	1	9.432	9.678	0.246	0.0128728414	0.246	0.0128728414	19.11
Pavel	75	13	22.465	22.988	0.523	0.0115063912	0.523	0.0115063912	45.453
Pavel	75	14	29.202	28.648	-0.554	-0.0095764909	0.554	0.0095764909	57.85
Pavel	75	2	13.592	12.865	-0.727	-0.0274785501	0.727	0.0274785501	26.457
Pavel	75	3	12.821	12.066	-0.755	-0.0303371238	0.755	0.0303371238	24.887
Pavel	75	15	25.049	23.86	-1.189	-0.0243104541	1.189	0.0243104541	48.909
Pavel	75	6	14.079	12.669	-1.41	-0.0527142216	1.41	0.0527142216	26.748
Pavel	75	9	16.407	17.996	1.589	0.0461878325	1.589	0.0461878325	34.403
Pavel	75	8	23.777	22.164	-1.613	-0.0351102501	1.613	0.0351102501	45.941
Pavel	75	5	15.327	19.024	3.697	0.1076242322	3.697	0.1076242322	34.351
Pavel	75	12	24.794	28.523	3.729	0.0699401692	3.729	0.0699401692	53.317
Pavel	75	10	30.553	35.387	4.834	0.0733090689	4.834	0.0733090689	65.94
Pavel	75	11	19.449	25.059	5.61	0.126044756	5.61	0.126044756	44.508
Pavel	75	4	15.978	23.152	7.174	0.1833375926	7.174	0.1833375926	39.13
Pavel	76	10	19.686	19.818	0.132	0.0033414338	0.132	0.0033414338	39.504
Pavel	76	15	23.581	24.229	0.648	0.0135536499	0.648	0.0135536499	47.81
Pavel	76	6	18.139	17.454	-0.685	-0.0192453572	0.685	0.0192453572	35.593
Pavel	76	8	12.869	13.99	1.121	0.0417364757	1.121	0.0417364757	26.859
Pavel	76	12	17.422	16.229	-1.193	-0.0354521411	1.193	0.0354521411	33.651
Pavel	76	7	13.949	15.57	1.621	0.0549137843	1.621	0.0549137843	29.519
